ID,Age,Masked,Vaccinate,Initial_Status
4791,38,No,No,Infectious
4792,25,Yes,Yes,Susceptible
4793,14,No,No,Susceptible
4794,75,Yes,Yes,Susceptible
4795,32,Yes,Yes,Susceptible
4796,11,No,Yes,Susceptible
4797,61,Yes,No,Exposed
4798,18,Yes,Yes,Susceptible
4799,27,Yes,Yes,Susceptible
4800,55,Yes,No,Exposed
4801,54,Yes,No,Infectious
4802,82,Yes,Yes,Susceptible
4803,87,Yes,Yes,Exposed
4804,75,No,Yes,Infectious
4805,21,Yes,No,Susceptible
4806,44,No,Yes,Susceptible
4807,5,No,Yes,Infectious
4808,87,Yes,Yes,Infectious
4809,41,No,No,Susceptible
4810,59,Yes,Yes,Susceptible
4811,89,Yes,No,Susceptible
4812,54,Yes,Yes,Susceptible
4813,74,Yes,Yes,Susceptible
4814,22,Yes,No,Susceptible
4815,83,No,No,Susceptible
4816,65,Yes,No,Susceptible
4817,64,No,No,Susceptible
4818,71,Yes,Yes,Susceptible
4819,4,Yes,No,Susceptible
4820,65,No,Yes,Exposed
4821,15,No,No,Susceptible
4822,76,Yes,Yes,Susceptible
4823,22,No,Yes,Exposed
4824,86,Yes,Yes,Susceptible
4825,47,Yes,Yes,Susceptible
4826,81,Yes,No,Susceptible
4827,46,No,Yes,Susceptible
4828,14,Yes,Yes,Susceptible
4829,50,No,No,Susceptible
4830,20,Yes,No,Susceptible
4831,50,Yes,Yes,Susceptible
4832,33,Yes,No,Susceptible
4833,59,Yes,Yes,Recovered
4834,43,Yes,No,Susceptible
4835,79,Yes,Yes,Exposed
4836,12,No,Yes,Susceptible
4837,40,Yes,No,Susceptible
4838,20,Yes,No,Susceptible
4839,38,Yes,No,Susceptible
4840,3,Yes,No,Susceptible
4841,28,No,Yes,Susceptible
4842,56,No,No,Susceptible
4843,13,Yes,No,Susceptible
4844,77,Yes,Yes,Susceptible
4845,66,Yes,No,Susceptible
4846,37,No,No,Infectious
4847,49,Yes,Yes,Susceptible
4848,66,Yes,No,Susceptible
4849,36,Yes,No,Susceptible
4850,54,No,Yes,Susceptible
4851,26,Yes,Yes,Infectious
4852,75,No,No,Susceptible
4853,72,No,Yes,Recovered
4854,40,No,No,Susceptible
4855,43,No,Yes,Susceptible
4856,22,No,Yes,Susceptible
4857,20,No,Yes,Susceptible
4858,8,Yes,Yes,Susceptible
4859,29,Yes,No,Susceptible
4860,40,No,Yes,Susceptible
4861,30,Yes,Yes,Susceptible
4862,81,Yes,Yes,Recovered
4863,84,Yes,No,Susceptible
4864,55,Yes,No,Susceptible
4865,16,Yes,Yes,Susceptible
4866,46,Yes,No,Exposed
4867,62,Yes,Yes,Exposed
4868,7,Yes,No,Susceptible
4869,80,No,Yes,Susceptible
4870,45,No,No,Susceptible
4871,59,Yes,No,Susceptible
4872,56,Yes,No,Infectious
4873,48,Yes,No,Susceptible
4874,27,Yes,Yes,Recovered
4875,53,Yes,No,Susceptible
4876,87,No,No,Susceptible
4877,88,Yes,No,Susceptible
4878,73,Yes,No,Susceptible
4879,35,No,No,Susceptible
4880,51,No,No,Susceptible
4881,84,Yes,No,Susceptible
4882,37,Yes,Yes,Exposed
4883,81,Yes,No,Susceptible
4884,57,Yes,Yes,Exposed
4885,8,Yes,Yes,Susceptible
4886,79,Yes,No,Infectious
4887,20,No,No,Susceptible
4888,53,Yes,Yes,Exposed
4889,12,Yes,Yes,Exposed
4890,49,Yes,No,Susceptible
4891,17,Yes,No,Susceptible
4892,64,Yes,Yes,Susceptible
4893,42,Yes,Yes,Susceptible
4894,29,No,Yes,Susceptible
4895,19,Yes,Yes,Exposed
4896,11,Yes,Yes,Susceptible
4897,50,Yes,Yes,Susceptible
4898,71,Yes,No,Susceptible
4899,58,Yes,No,Susceptible
4900,34,Yes,No,Susceptible
4901,20,Yes,No,Susceptible
4902,50,Yes,No,Susceptible
4903,88,Yes,No,Susceptible
4904,10,Yes,No,Susceptible
4905,32,Yes,No,Susceptible
4906,52,Yes,Yes,Susceptible
4907,15,No,Yes,Infectious
4908,84,Yes,No,Exposed
4909,3,Yes,Yes,Susceptible
4910,37,No,No,Susceptible
4911,40,Yes,Yes,Susceptible
4912,72,No,No,Susceptible
4913,40,No,Yes,Susceptible
4914,56,Yes,No,Infectious
4915,23,Yes,Yes,Susceptible
4916,11,Yes,Yes,Susceptible
4917,64,No,Yes,Susceptible
4918,8,No,No,Susceptible
4919,56,Yes,Yes,Susceptible
4920,60,Yes,Yes,Susceptible
4921,10,Yes,Yes,Susceptible
4922,39,No,No,Susceptible
4923,28,Yes,No,Susceptible
4924,49,Yes,No,Susceptible
4925,36,Yes,No,Susceptible
4926,13,Yes,No,Susceptible
4927,36,Yes,No,Susceptible
4928,26,Yes,Yes,Susceptible
4929,86,No,No,Susceptible
4930,4,Yes,No,Susceptible
4931,82,Yes,Yes,Recovered
4932,64,Yes,No,Susceptible
4933,38,Yes,No,Susceptible
4934,88,Yes,No,Susceptible
4935,87,Yes,Yes,Exposed
4936,22,No,Yes,Exposed
4937,2,No,Yes,Exposed
4938,31,Yes,Yes,Susceptible
4939,11,Yes,No,Susceptible
4940,46,No,No,Susceptible
4941,62,Yes,No,Susceptible
4942,69,Yes,No,Infectious
4943,64,Yes,No,Susceptible
4944,10,Yes,No,Susceptible
4945,40,Yes,Yes,Exposed
4946,24,No,Yes,Susceptible
4947,44,Yes,Yes,Susceptible
4948,60,Yes,No,Susceptible
4949,62,Yes,Yes,Susceptible
4950,87,No,No,Susceptible
4951,17,Yes,No,Susceptible
4952,65,No,No,Infectious
4953,57,No,Yes,Susceptible
4954,55,Yes,Yes,Susceptible
4955,53,Yes,No,Susceptible
4956,56,Yes,Yes,Recovered
4957,9,No,Yes,Recovered
4958,22,Yes,No,Susceptible
4959,13,Yes,Yes,Susceptible
4960,89,Yes,No,Susceptible
4961,48,No,Yes,Susceptible
4962,18,Yes,Yes,Susceptible
4963,76,No,No,Infectious
4964,40,Yes,No,Exposed
4965,17,No,No,Infectious
4966,15,Yes,Yes,Susceptible
4967,15,Yes,Yes,Susceptible
4968,79,Yes,Yes,Exposed
4969,63,Yes,No,Susceptible
4970,39,Yes,Yes,Susceptible
4971,13,No,Yes,Exposed
4972,81,Yes,Yes,Susceptible
4973,32,Yes,Yes,Susceptible
4974,9,Yes,No,Susceptible
4975,40,No,Yes,Susceptible
4976,20,Yes,Yes,Susceptible
4977,85,Yes,No,Susceptible
4978,82,Yes,Yes,Recovered
4979,77,Yes,No,Susceptible
4980,80,Yes,Yes,Susceptible
4981,73,Yes,Yes,Susceptible
4982,63,Yes,No,Susceptible
4983,76,No,Yes,Susceptible
4984,44,No,Yes,Susceptible
4985,38,No,Yes,Susceptible
4986,83,Yes,No,Susceptible
4987,60,Yes,Yes,Susceptible
4988,71,Yes,No,Susceptible
4989,48,No,No,Susceptible
4990,18,Yes,Yes,Susceptible
4991,16,No,Yes,Susceptible
4992,55,Yes,No,Infectious
4993,39,Yes,No,Susceptible
4994,68,Yes,No,Susceptible
4995,59,No,No,Susceptible
4996,89,Yes,No,Recovered
4997,62,Yes,Yes,Susceptible
4998,13,Yes,No,Susceptible
4999,81,Yes,No,Susceptible
5000,6,Yes,No,Susceptible
5001,83,Yes,No,Susceptible
5002,77,Yes,No,Susceptible
5003,60,Yes,Yes,Susceptible
5004,14,Yes,No,Susceptible
5005,54,Yes,No,Susceptible
5006,4,No,No,Susceptible
5007,39,No,No,Susceptible
5008,72,Yes,No,Infectious
5009,25,No,No,Susceptible
5010,77,Yes,Yes,Susceptible
5011,32,Yes,Yes,Susceptible
5012,59,Yes,Yes,Susceptible
5013,63,No,No,Susceptible
5014,38,No,No,Susceptible
5015,53,Yes,No,Susceptible
5016,67,No,Yes,Susceptible
5017,28,Yes,Yes,Susceptible
5018,3,No,Yes,Susceptible
5019,80,Yes,Yes,Susceptible
5020,22,No,Yes,Susceptible
5021,38,Yes,No,Susceptible
5022,72,Yes,Yes,Susceptible
5023,72,Yes,No,Susceptible
5024,62,Yes,Yes,Susceptible
5025,57,Yes,Yes,Susceptible
5026,6,Yes,No,Infectious
5027,78,No,No,Recovered
5028,32,Yes,Yes,Infectious
5029,10,Yes,No,Susceptible
5030,3,Yes,Yes,Infectious
5031,59,Yes,No,Susceptible
5032,76,No,Yes,Susceptible
5033,49,No,Yes,Susceptible
5034,59,Yes,Yes,Susceptible
5035,31,No,No,Susceptible
5036,69,Yes,Yes,Susceptible
5037,62,Yes,Yes,Susceptible
5038,52,Yes,No,Susceptible
5039,89,No,Yes,Susceptible
5040,41,Yes,Yes,Susceptible
5041,31,Yes,No,Susceptible
5042,85,No,No,Susceptible
5043,84,No,Yes,Susceptible
5044,22,Yes,Yes,Susceptible
5045,4,No,Yes,Susceptible
5046,13,Yes,Yes,Susceptible
5047,45,Yes,No,Infectious
5048,42,No,No,Susceptible
5049,49,No,Yes,Susceptible
5050,20,No,Yes,Susceptible
5051,77,Yes,Yes,Susceptible
5052,81,Yes,Yes,Exposed
5053,54,Yes,No,Susceptible
5054,36,Yes,Yes,Susceptible
5055,1,No,Yes,Susceptible
5056,15,Yes,Yes,Susceptible
5057,77,No,Yes,Susceptible
5058,17,Yes,No,Infectious
5059,24,Yes,Yes,Susceptible
5060,58,No,Yes,Susceptible
5061,72,No,Yes,Recovered
5062,23,Yes,Yes,Susceptible
5063,46,Yes,No,Susceptible
5064,72,Yes,Yes,Susceptible
5065,8,Yes,Yes,Infectious
5066,59,Yes,No,Susceptible
5067,59,No,No,Susceptible
5068,13,Yes,No,Recovered
5069,39,Yes,No,Susceptible
5070,28,Yes,Yes,Susceptible
5071,89,No,No,Susceptible
5072,61,Yes,No,Susceptible
5073,16,No,Yes,Susceptible
5074,2,Yes,No,Susceptible
5075,82,Yes,No,Susceptible
5076,17,Yes,No,Recovered
5077,30,Yes,Yes,Susceptible
5078,13,Yes,No,Susceptible
5079,82,Yes,Yes,Susceptible
5080,13,No,Yes,Infectious
5081,43,No,Yes,Susceptible
5082,85,Yes,No,Susceptible
5083,21,Yes,Yes,Susceptible
5084,55,No,Yes,Susceptible
5085,81,No,Yes,Susceptible
5086,40,Yes,Yes,Susceptible
5087,83,Yes,Yes,Susceptible
5088,15,Yes,No,Susceptible
5089,73,Yes,Yes,Recovered
5090,52,Yes,Yes,Susceptible
5091,74,Yes,No,Susceptible
5092,53,Yes,Yes,Susceptible
5093,87,Yes,No,Susceptible
5094,52,Yes,No,Susceptible
5095,30,No,No,Susceptible
5096,33,Yes,Yes,Exposed
5097,57,Yes,Yes,Susceptible
5098,52,Yes,No,Susceptible
5099,9,Yes,No,Susceptible
5100,54,No,No,Susceptible
5101,1,Yes,Yes,Susceptible
5102,44,No,No,Susceptible
5103,75,Yes,Yes,Susceptible
5104,80,No,Yes,Susceptible
5105,9,Yes,No,Susceptible
5106,32,Yes,Yes,Exposed
5107,15,Yes,No,Susceptible
5108,12,No,Yes,Susceptible
5109,78,No,Yes,Susceptible
5110,57,No,No,Susceptible
5111,8,Yes,Yes,Susceptible
5112,72,Yes,No,Infectious
5113,27,Yes,No,Susceptible
5114,62,Yes,No,Infectious
5115,12,Yes,No,Susceptible
5116,65,Yes,No,Susceptible
5117,42,Yes,No,Susceptible
5118,62,Yes,Yes,Susceptible
5119,11,No,Yes,Susceptible
5120,43,Yes,Yes,Susceptible
5121,17,Yes,Yes,Susceptible
5122,32,Yes,No,Recovered
5123,85,Yes,Yes,Susceptible
5124,85,No,No,Recovered
5125,40,No,No,Exposed
5126,23,Yes,Yes,Susceptible
5127,56,No,No,Recovered
5128,6,Yes,No,Susceptible
5129,86,Yes,No,Recovered
5130,50,Yes,No,Susceptible
5131,37,Yes,Yes,Susceptible
5132,64,No,No,Recovered
5133,54,Yes,Yes,Susceptible
5134,72,Yes,Yes,Susceptible
5135,49,Yes,No,Susceptible
5136,11,No,Yes,Susceptible
5137,88,No,Yes,Exposed
5138,49,Yes,Yes,Exposed
5139,21,Yes,No,Susceptible
5140,66,Yes,No,Susceptible
5141,63,No,Yes,Susceptible
5142,83,No,Yes,Susceptible
5143,28,Yes,No,Infectious
5144,17,Yes,Yes,Susceptible
5145,6,No,Yes,Susceptible
5146,19,No,Yes,Susceptible
5147,56,Yes,Yes,Susceptible
5148,28,Yes,No,Susceptible
5149,66,Yes,Yes,Susceptible
5150,38,Yes,Yes,Susceptible
5151,37,No,No,Recovered
5152,68,No,No,Susceptible
5153,86,Yes,No,Susceptible
5154,49,Yes,Yes,Susceptible
5155,43,No,Yes,Susceptible
5156,36,Yes,Yes,Susceptible
5157,58,Yes,No,Susceptible
5158,13,Yes,Yes,Susceptible
5159,52,Yes,No,Recovered
5160,58,Yes,No,Susceptible
5161,32,No,Yes,Infectious
5162,81,Yes,No,Susceptible
5163,60,Yes,No,Susceptible
5164,83,No,No,Susceptible
5165,58,Yes,Yes,Susceptible
5166,56,No,Yes,Susceptible
5167,28,Yes,Yes,Recovered
5168,1,Yes,No,Exposed
5169,42,No,Yes,Infectious
5170,82,Yes,No,Susceptible
5171,48,Yes,No,Susceptible
5172,40,Yes,Yes,Susceptible
5173,63,Yes,Yes,Susceptible
5174,76,Yes,No,Susceptible
5175,72,No,Yes,Susceptible
5176,88,Yes,Yes,Susceptible
5177,80,Yes,Yes,Susceptible
5178,4,No,No,Susceptible
5179,38,No,Yes,Infectious
5180,27,Yes,Yes,Susceptible
5181,9,Yes,Yes,Susceptible
5182,16,Yes,No,Susceptible
5183,56,No,No,Susceptible
5184,76,No,Yes,Susceptible
5185,31,Yes,No,Susceptible
5186,88,Yes,No,Susceptible
5187,14,Yes,No,Susceptible
5188,25,Yes,No,Susceptible
5189,34,No,Yes,Susceptible
5190,67,Yes,No,Infectious
5191,24,Yes,Yes,Susceptible
5192,73,No,Yes,Susceptible
5193,26,No,No,Susceptible
5194,20,No,Yes,Susceptible
5195,64,Yes,No,Susceptible
5196,10,No,Yes,Susceptible
5197,83,Yes,Yes,Susceptible
5198,67,Yes,No,Susceptible
5199,24,Yes,No,Susceptible
5200,5,No,No,Susceptible
5201,67,Yes,No,Susceptible
5202,58,Yes,No,Recovered
5203,27,No,No,Susceptible
5204,80,No,No,Susceptible
5205,15,Yes,No,Susceptible
5206,35,Yes,Yes,Susceptible
5207,76,No,No,Susceptible
5208,53,Yes,No,Susceptible
5209,44,Yes,Yes,Susceptible
5210,26,Yes,No,Susceptible
5211,47,No,No,Susceptible
5212,34,Yes,No,Susceptible
5213,87,Yes,Yes,Susceptible
5214,50,Yes,No,Susceptible
5215,84,Yes,Yes,Susceptible
5216,12,Yes,No,Susceptible
5217,87,No,No,Susceptible
5218,4,No,No,Exposed
5219,87,Yes,Yes,Susceptible
5220,48,No,No,Susceptible
5221,55,No,Yes,Susceptible
5222,1,No,Yes,Susceptible
5223,89,Yes,No,Exposed
5224,66,Yes,Yes,Recovered
5225,30,Yes,No,Recovered
5226,3,No,No,Susceptible
5227,21,Yes,Yes,Susceptible
5228,89,Yes,No,Susceptible
5229,84,Yes,Yes,Susceptible
5230,49,Yes,No,Susceptible
5231,86,No,No,Susceptible
5232,85,Yes,No,Susceptible
5233,62,No,Yes,Susceptible
5234,38,No,No,Susceptible
5235,15,Yes,No,Susceptible
5236,52,Yes,No,Infectious
5237,79,Yes,Yes,Susceptible
5238,46,Yes,Yes,Susceptible
5239,25,Yes,Yes,Susceptible
5240,21,Yes,Yes,Susceptible
5241,88,Yes,Yes,Susceptible
5242,5,Yes,No,Susceptible
5243,70,Yes,No,Susceptible
5244,47,Yes,Yes,Susceptible
5245,87,Yes,No,Susceptible
5246,68,Yes,Yes,Susceptible
5247,18,Yes,No,Susceptible
5248,21,Yes,Yes,Susceptible
5249,86,Yes,No,Susceptible
5250,23,Yes,Yes,Susceptible
5251,64,Yes,No,Recovered
5252,67,No,No,Susceptible
5253,40,Yes,Yes,Susceptible
5254,10,No,Yes,Susceptible
5255,89,Yes,No,Recovered
5256,52,No,Yes,Exposed
5257,72,No,No,Susceptible
5258,75,No,No,Infectious
5259,61,Yes,Yes,Susceptible
5260,64,Yes,Yes,Susceptible
5261,5,No,Yes,Susceptible
5262,53,No,Yes,Susceptible
5263,55,Yes,Yes,Susceptible
5264,37,Yes,Yes,Susceptible
5265,56,Yes,No,Susceptible
5266,59,No,Yes,Susceptible
5267,69,Yes,No,Susceptible
5268,73,Yes,Yes,Recovered
5269,59,Yes,Yes,Infectious
5270,2,Yes,Yes,Susceptible
5271,65,Yes,Yes,Susceptible
5272,60,Yes,Yes,Susceptible
5273,51,Yes,Yes,Susceptible
5274,30,No,No,Susceptible
5275,11,Yes,Yes,Susceptible
5276,76,Yes,No,Susceptible
5277,39,Yes,Yes,Susceptible
5278,77,Yes,Yes,Susceptible
5279,72,No,No,Susceptible
5280,63,Yes,Yes,Susceptible
5281,64,Yes,No,Susceptible
5282,61,Yes,Yes,Susceptible
5283,54,No,Yes,Susceptible
5284,73,Yes,No,Susceptible
5285,58,Yes,Yes,Susceptible
5286,85,Yes,Yes,Susceptible
5287,56,No,No,Susceptible
5288,34,No,Yes,Susceptible
5289,31,Yes,No,Recovered
5290,52,No,No,Infectious
5291,89,Yes,Yes,Susceptible
5292,76,Yes,No,Susceptible
5293,1,No,Yes,Exposed
5294,55,Yes,Yes,Susceptible
5295,22,Yes,Yes,Susceptible
5296,40,Yes,No,Susceptible
5297,1,No,No,Susceptible
5298,65,Yes,No,Susceptible
5299,63,Yes,No,Susceptible
5300,54,No,No,Susceptible
5301,42,No,Yes,Exposed
5302,21,Yes,No,Susceptible
5303,79,No,No,Susceptible
5304,81,Yes,Yes,Susceptible
5305,22,Yes,No,Infectious
5306,38,Yes,No,Susceptible
5307,80,Yes,No,Susceptible
5308,8,Yes,No,Susceptible
5309,62,Yes,No,Susceptible
5310,47,Yes,Yes,Susceptible
5311,17,Yes,No,Susceptible
5312,17,No,No,Susceptible
5313,13,No,Yes,Susceptible
5314,17,Yes,No,Susceptible
5315,38,Yes,Yes,Susceptible
5316,81,Yes,Yes,Susceptible
5317,78,No,No,Susceptible
5318,45,Yes,No,Susceptible
5319,6,Yes,Yes,Susceptible
5320,35,Yes,No,Susceptible
5321,14,Yes,Yes,Susceptible
5322,72,Yes,No,Susceptible
5323,61,Yes,Yes,Susceptible
5324,15,Yes,No,Susceptible
5325,54,Yes,Yes,Exposed
5326,27,Yes,No,Susceptible
5327,13,Yes,No,Susceptible
5328,31,No,No,Susceptible
5329,35,No,No,Infectious
5330,60,Yes,No,Susceptible
5331,6,Yes,Yes,Susceptible
5332,69,No,Yes,Susceptible
5333,86,Yes,Yes,Susceptible
5334,58,Yes,No,Exposed
5335,49,Yes,No,Susceptible
5336,23,Yes,Yes,Susceptible
5337,89,No,Yes,Susceptible
5338,34,Yes,Yes,Susceptible
5339,26,Yes,No,Susceptible
5340,47,No,Yes,Susceptible
5341,5,Yes,Yes,Susceptible
5342,20,Yes,No,Recovered
5343,6,No,No,Susceptible
5344,70,Yes,No,Exposed
5345,59,No,Yes,Susceptible
5346,64,Yes,No,Susceptible
5347,18,Yes,No,Exposed
5348,4,No,Yes,Susceptible
5349,17,Yes,Yes,Recovered
5350,14,No,No,Susceptible
5351,78,Yes,Yes,Susceptible
5352,13,No,No,Susceptible
5353,7,Yes,Yes,Susceptible
5354,44,No,No,Susceptible
5355,15,Yes,No,Susceptible
5356,19,Yes,Yes,Susceptible
5357,63,Yes,No,Susceptible
5358,35,Yes,No,Susceptible
5359,81,Yes,Yes,Susceptible
5360,35,Yes,Yes,Susceptible
5361,19,No,No,Recovered
5362,20,Yes,No,Exposed
5363,35,Yes,No,Susceptible
5364,32,No,No,Susceptible
5365,48,Yes,Yes,Susceptible
5366,44,Yes,Yes,Infectious
5367,24,Yes,No,Susceptible
5368,61,No,Yes,Susceptible
5369,17,Yes,Yes,Exposed
5370,71,No,No,Susceptible
5371,50,No,Yes,Susceptible
5372,65,Yes,No,Susceptible
5373,32,No,No,Susceptible
5374,36,Yes,Yes,Susceptible
5375,13,Yes,No,Susceptible
5376,70,Yes,Yes,Exposed
5377,58,Yes,No,Susceptible
5378,14,No,Yes,Susceptible
5379,37,No,Yes,Susceptible
5380,79,Yes,No,Susceptible
5381,68,Yes,Yes,Susceptible
5382,40,Yes,Yes,Exposed
5383,59,Yes,No,Susceptible
5384,80,Yes,Yes,Susceptible
5385,16,No,No,Susceptible
5386,62,Yes,No,Susceptible
5387,4,Yes,Yes,Susceptible
5388,45,Yes,No,Susceptible
5389,28,Yes,Yes,Susceptible
5390,66,Yes,Yes,Susceptible
5391,31,Yes,No,Susceptible
5392,3,No,Yes,Recovered
5393,8,No,No,Susceptible
5394,24,Yes,No,Susceptible
5395,15,Yes,No,Susceptible
5396,43,Yes,Yes,Susceptible
5397,31,Yes,Yes,Susceptible
5398,73,Yes,No,Susceptible
5399,45,Yes,Yes,Exposed
5400,66,No,No,Susceptible
5401,8,Yes,No,Susceptible
5402,71,No,No,Recovered
5403,57,No,No,Susceptible
5404,80,Yes,No,Susceptible
5405,30,Yes,Yes,Susceptible
5406,74,Yes,No,Susceptible
5407,18,No,No,Susceptible
5408,69,Yes,Yes,Susceptible
5409,39,No,Yes,Infectious
5410,60,Yes,No,Susceptible
5411,43,Yes,Yes,Exposed
5412,45,Yes,No,Susceptible
5413,23,Yes,No,Susceptible
5414,69,Yes,No,Susceptible
5415,6,No,Yes,Susceptible
5416,56,Yes,No,Susceptible
5417,4,No,Yes,Susceptible
5418,23,Yes,No,Susceptible
5419,6,No,Yes,Susceptible
5420,32,Yes,No,Susceptible
5421,18,Yes,Yes,Susceptible
5422,15,Yes,Yes,Susceptible
5423,40,Yes,No,Susceptible
5424,73,No,No,Recovered
5425,74,No,No,Infectious
5426,84,No,Yes,Susceptible
5427,6,Yes,No,Susceptible
5428,63,No,No,Susceptible
5429,67,No,Yes,Susceptible
5430,11,Yes,No,Susceptible
5431,43,No,No,Susceptible
5432,17,Yes,No,Susceptible
5433,4,No,No,Susceptible
5434,63,Yes,Yes,Susceptible
5435,68,Yes,No,Recovered
5436,81,Yes,Yes,Susceptible
5437,41,Yes,Yes,Susceptible
5438,83,Yes,No,Exposed
5439,5,Yes,No,Susceptible
5440,32,Yes,Yes,Susceptible
5441,86,Yes,No,Susceptible
5442,70,No,No,Susceptible
5443,35,No,No,Susceptible
5444,22,No,No,Susceptible
5445,65,No,No,Exposed
5446,84,Yes,No,Susceptible
5447,22,No,Yes,Susceptible
5448,11,Yes,No,Susceptible
5449,77,No,No,Susceptible
5450,3,Yes,Yes,Susceptible
5451,9,No,No,Susceptible
5452,60,Yes,No,Susceptible
5453,76,Yes,Yes,Susceptible
5454,87,No,Yes,Susceptible
5455,14,Yes,No,Infectious
5456,18,No,No,Susceptible
5457,73,No,No,Infectious
5458,23,No,Yes,Susceptible
5459,74,Yes,Yes,Susceptible
5460,83,No,No,Susceptible
5461,47,No,Yes,Susceptible
5462,69,Yes,Yes,Exposed
5463,47,No,Yes,Susceptible
5464,87,Yes,No,Susceptible
5465,30,Yes,No,Susceptible
5466,25,Yes,No,Susceptible
5467,28,Yes,No,Susceptible
5468,25,Yes,No,Susceptible
5469,74,Yes,No,Susceptible
5470,78,No,No,Recovered
5471,58,Yes,Yes,Susceptible
5472,41,No,No,Susceptible
5473,25,Yes,No,Susceptible
5474,78,Yes,Yes,Susceptible
5475,48,Yes,Yes,Susceptible
5476,10,No,No,Susceptible
5477,75,Yes,Yes,Susceptible
5478,11,No,No,Susceptible
5479,85,No,Yes,Susceptible
5480,21,Yes,No,Susceptible
5481,86,Yes,Yes,Exposed
5482,45,Yes,No,Susceptible
5483,7,Yes,No,Susceptible
5484,81,No,Yes,Exposed
5485,64,Yes,Yes,Susceptible
5486,64,Yes,No,Susceptible
5487,2,Yes,No,Recovered
5488,76,No,Yes,Susceptible
5489,42,No,Yes,Susceptible
5490,82,Yes,Yes,Susceptible
5491,54,Yes,Yes,Susceptible
5492,75,No,No,Susceptible
5493,16,Yes,No,Susceptible
5494,18,Yes,Yes,Susceptible
5495,59,Yes,No,Susceptible
5496,16,Yes,No,Susceptible
5497,6,Yes,No,Susceptible
5498,57,No,No,Recovered
5499,47,Yes,No,Susceptible
5500,48,No,No,Susceptible
5501,42,No,Yes,Susceptible
5502,76,Yes,Yes,Infectious
5503,60,Yes,Yes,Susceptible
5504,77,Yes,No,Recovered
5505,4,Yes,Yes,Susceptible
5506,2,Yes,No,Susceptible
5507,59,Yes,No,Infectious
5508,27,No,Yes,Susceptible
5509,27,Yes,No,Susceptible
5510,79,Yes,No,Susceptible
5511,72,No,No,Susceptible
5512,7,Yes,No,Exposed
5513,63,Yes,No,Susceptible
5514,46,Yes,No,Susceptible
5515,63,No,Yes,Susceptible
5516,12,No,Yes,Susceptible
5517,13,Yes,No,Susceptible
5518,43,Yes,Yes,Recovered
5519,17,Yes,Yes,Susceptible
5520,63,Yes,No,Infectious
5521,81,No,No,Susceptible
5522,36,Yes,No,Susceptible
5523,85,No,Yes,Susceptible
5524,8,Yes,No,Susceptible
5525,69,No,No,Infectious
5526,80,Yes,No,Susceptible
5527,36,No,Yes,Susceptible
5528,28,Yes,No,Susceptible
5529,47,No,Yes,Susceptible
5530,76,Yes,Yes,Infectious
5531,30,Yes,Yes,Susceptible
5532,23,No,No,Recovered
5533,16,Yes,No,Susceptible
5534,14,Yes,Yes,Susceptible
5535,74,Yes,No,Susceptible
5536,71,Yes,Yes,Exposed
5537,52,Yes,No,Susceptible
5538,37,Yes,No,Susceptible
5539,29,No,No,Susceptible
5540,67,Yes,Yes,Susceptible
5541,15,No,No,Susceptible
5542,47,Yes,Yes,Recovered
5543,46,No,Yes,Susceptible
5544,52,Yes,No,Susceptible
5545,19,No,No,Susceptible
5546,77,No,No,Susceptible
5547,21,Yes,No,Susceptible
5548,64,Yes,No,Exposed
5549,37,No,Yes,Susceptible
5550,27,Yes,Yes,Susceptible
5551,55,Yes,No,Susceptible
5552,29,Yes,No,Susceptible
5553,20,Yes,Yes,Susceptible
5554,25,Yes,Yes,Susceptible
5555,70,Yes,No,Recovered
5556,63,No,Yes,Susceptible
5557,36,No,No,Susceptible
5558,2,No,No,Susceptible
5559,22,Yes,Yes,Exposed
5560,16,No,No,Susceptible
5561,18,No,No,Susceptible
5562,69,Yes,Yes,Susceptible
5563,54,Yes,Yes,Susceptible
5564,30,No,No,Exposed
5565,45,No,No,Susceptible
5566,19,Yes,No,Recovered
5567,87,Yes,Yes,Susceptible
5568,34,Yes,Yes,Susceptible
5569,13,Yes,Yes,Susceptible
5570,43,Yes,No,Infectious
5571,62,Yes,No,Susceptible
5572,22,Yes,No,Susceptible
5573,52,Yes,Yes,Susceptible
5574,52,No,Yes,Infectious
5575,36,Yes,Yes,Recovered
5576,73,Yes,Yes,Susceptible
5577,19,No,Yes,Susceptible
5578,38,No,Yes,Susceptible
5579,70,Yes,No,Susceptible
5580,79,Yes,No,Susceptible
5581,57,Yes,No,Susceptible
5582,20,Yes,No,Susceptible
5583,9,Yes,No,Susceptible
5584,32,Yes,Yes,Susceptible
5585,4,Yes,Yes,Susceptible
5586,50,No,Yes,Susceptible
5587,82,Yes,No,Susceptible
5588,5,Yes,Yes,Susceptible
5589,20,Yes,Yes,Susceptible
5590,87,Yes,No,Recovered
5591,75,Yes,No,Susceptible
5592,37,Yes,No,Susceptible
5593,22,Yes,Yes,Susceptible
5594,58,Yes,Yes,Susceptible
5595,68,No,No,Susceptible
5596,44,Yes,Yes,Exposed
5597,34,Yes,Yes,Susceptible
5598,77,Yes,No,Susceptible
5599,42,Yes,No,Susceptible
5600,9,Yes,No,Susceptible
5601,7,No,No,Susceptible
5602,68,No,Yes,Infectious
5603,19,Yes,No,Susceptible
5604,31,No,No,Susceptible
5605,35,No,Yes,Susceptible
